Area name,Area code,Area type,Specimen date,Daily lab-confirmed cases,Cumulative lab-confirmed cases
Oxfordshire,E10000025,Upper tier local authority,2020-03-08,1.0,9
Kingston upon Thames,E09000021,Upper tier local authority,2020-03-08,1.0,2
Kent,E10000016,Upper tier local authority,2020-03-08,1.0,7
Kensington and Chelsea,E09000020,Upper tier local authority,2020-03-08,2.0,19
Islington,E09000019,Upper tier local authority,2020-03-08,1.0,2
Hillingdon,E09000017,Upper tier local authority,2020-03-08,2.0,6
Hertfordshire,E10000015,Upper tier local authority,2020-03-08,2.0,19
Haringey,E09000014,Upper tier local authority,2020-03-08,1.0,1
Hampshire,E10000014,Upper tier local authority,2020-03-08,1.0,10
Hackney,E09000012,Upper tier local authority,2020-03-08,1.0,3
Gloucestershire,E10000013,Upper tier local authority,2020-03-08,1.0,4
Enfield,E09000010,Upper tier local authority,2020-03-08,1.0,3
Ealing,E09000009,Upper tier local authority,2020-03-08,1.0,8
Devon,E10000008,Upper tier local authority,2020-03-08,1.0,20
Derbyshire,E10000007,Upper tier local authority,2020-03-08,1.0,8
Cumbria,E10000006,Upper tier local authority,2020-03-08,3.0,8
Coventry,E08000026,Upper tier local authority,2020-03-08,1.0,3
Camden,E09000007,Upper tier local authority,2020-03-08,2.0,6
Buckinghamshire,E10000002,Upper tier local authority,2020-03-08,1.0,5
Bromley,E09000006,Upper tier local authority,2020-03-08,1.0,2
Brent,E09000005,Upper tier local authority,2020-03-08,1.0,3
Birmingham,E08000025,Upper tier local authority,2020-03-08,1.0,4
Barnet,E09000003,Upper tier local authority,2020-03-08,1.0,10
Barking and Dagenham,E09000002,Upper tier local authority,2020-03-08,1.0,2
Yorkshire and The Humber,E12000003,Region,2020-03-08,3.0,28
West Midlands,E12000005,Region,2020-03-08,4.0,29
South West,E12000009,Region,2020-03-08,3.0,49
South East,E12000008,Region,2020-03-08,10.0,65
North West,E12000002,Region,2020-03-08,5.0,47
London,E12000007,Region,2020-03-08,22.0,133
East of England,E12000006,Region,2020-03-08,2.0,30
East Midlands,E12000004,Region,2020-03-08,1.0,32
England,E92000001,Nation,2020-03-08,50.0,439
Wolverhampton,E08000031,Upper tier local authority,2020-03-07,3.0,4
Westminster,E09000033,Upper tier local authority,2020-03-07,2.0,11
West Berkshire,E06000037,Upper tier local authority,2020-03-07,1.0,1
Tower Hamlets,E09000030,Upper tier local authority,2020-03-07,1.0,5
Torbay,E06000027,Upper tier local authority,2020-03-07,1.0,6
Sutton,E09000029,Upper tier local authority,2020-03-07,1.0,3
Sunderland,E08000024,Upper tier local authority,2020-03-07,1.0,1
Suffolk,E10000029,Upper tier local authority,2020-03-07,1.0,1
Southwark,E09000028,Upper tier local authority,2020-03-07,1.0,9
Shropshire,E06000051,Upper tier local authority,2020-03-07,1.0,1
Sheffield,E08000019,Upper tier local authority,2020-03-07,3.0,9
Oxfordshire,E10000025,Upper tier local authority,2020-03-07,1.0,8
Oldham,E08000004,Upper tier local authority,2020-03-07,2.0,4
Nottinghamshire,E10000024,Upper tier local authority,2020-03-07,2.0,8
Nottingham,E06000018,Upper tier local authority,2020-03-07,1.0,3
Northamptonshire,E10000021,Upper tier local authority,2020-03-07,1.0,6
Newcastle upon Tyne,E08000021,Upper tier local authority,2020-03-07,1.0,4
Liverpool,E08000012,Upper tier local authority,2020-03-07,1.0,5
Lewisham,E09000023,Upper tier local authority,2020-03-07,1.0,3
Leeds,E08000035,Upper tier local authority,2020-03-07,2.0,5
Lambeth,E09000022,Upper tier local authority,2020-03-07,2.0,5
Kensington and Chelsea,E09000020,Upper tier local authority,2020-03-07,1.0,17
Hertfordshire,E10000015,Upper tier local authority,2020-03-07,2.0,17
Greenwich,E09000011,Upper tier local authority,2020-03-07,1.0,1
Ealing,E09000009,Upper tier local authority,2020-03-07,1.0,7
Dudley,E08000027,Upper tier local authority,2020-03-07,1.0,1
Cumbria,E10000006,Upper tier local authority,2020-03-07,1.0,5
Croydon,E09000008,Upper tier local authority,2020-03-07,1.0,1
Camden,E09000007,Upper tier local authority,2020-03-07,1.0,4
Bury,E08000002,Upper tier local authority,2020-03-07,1.0,4
Buckinghamshire,E10000002,Upper tier local authority,2020-03-07,1.0,4
"Bristol, City of",E06000023,Upper tier local authority,2020-03-07,1.0,3
Brighton and Hove,E06000043,Upper tier local authority,2020-03-07,1.0,4
Brent,E09000005,Upper tier local authority,2020-03-07,1.0,2
Bolton,E08000001,Upper tier local authority,2020-03-07,1.0,3
Yorkshire and The Humber,E12000003,Region,2020-03-07,5.0,25
West Midlands,E12000005,Region,2020-03-07,5.0,25
South West,E12000009,Region,2020-03-07,2.0,46
South East,E12000008,Region,2020-03-07,4.0,55
North West,E12000002,Region,2020-03-07,6.0,42
North East,E12000001,Region,2020-03-07,2.0,7
London,E12000007,Region,2020-03-07,14.0,111
East of England,E12000006,Region,2020-03-07,3.0,28
East Midlands,E12000004,Region,2020-03-07,4.0,31
England,E92000001,Nation,2020-03-07,47.0,389
Windsor and Maidenhead,E06000040,Upper tier local authority,2020-03-06,1.0,1
Westminster,E09000033,Upper tier local authority,2020-03-06,5.0,9
Waltham Forest,E09000031,Upper tier local authority,2020-03-06,1.0,2
Tower Hamlets,E09000030,Upper tier local authority,2020-03-06,1.0,4
Torbay,E06000027,Upper tier local authority,2020-03-06,1.0,5
Tameside,E08000008,Upper tier local authority,2020-03-06,1.0,1
Swindon,E06000030,Upper tier local authority,2020-03-06,1.0,2
Sutton,E09000029,Upper tier local authority,2020-03-06,1.0,2
Surrey,E10000030,Upper tier local authority,2020-03-06,2.0,6
Southwark,E09000028,Upper tier local authority,2020-03-06,2.0,8
Somerset,E10000027,Upper tier local authority,2020-03-06,1.0,1
Slough,E06000039,Upper tier local authority,2020-03-06,1.0,1
Richmond upon Thames,E09000027,Upper tier local authority,2020-03-06,2.0,2
Oxfordshire,E10000025,Upper tier local authority,2020-03-06,3.0,7
Nottinghamshire,E10000024,Upper tier local authority,2020-03-06,2.0,6
Northamptonshire,E10000021,Upper tier local authority,2020-03-06,2.0,5
North Yorkshire,E10000023,Upper tier local authority,2020-03-06,1.0,2
North Lincolnshire,E06000013,Upper tier local authority,2020-03-06,1.0,1
Milton Keynes,E06000042,Upper tier local authority,2020-03-06,1.0,3
Merton,E09000024,Upper tier local authority,2020-03-06,2.0,3
Liverpool,E08000012,Upper tier local authority,2020-03-06,1.0,4
Leicestershire,E10000018,Upper tier local authority,2020-03-06,1.0,4
Lambeth,E09000022,Upper tier local authority,2020-03-06,1.0,3
Kent,E10000016,Upper tier local authority,2020-03-06,1.0,6
Hertfordshire,E10000015,Upper tier local authority,2020-03-06,4.0,15
"Herefordshire, County of",E06000019,Upper tier local authority,2020-03-06,1.0,1
Havering,E09000016,Upper tier local authority,2020-03-06,2.0,2
Hampshire,E10000014,Upper tier local authority,2020-03-06,6.0,9
Hammersmith and Fulham,E09000013,Upper tier local authority,2020-03-06,2.0,3
Hackney,E09000012,Upper tier local authority,2020-03-06,1.0,2
Essex,E10000012,Upper tier local authority,2020-03-06,1.0,5
Enfield,E09000010,Upper tier local authority,2020-03-06,1.0,2
Devon,E10000008,Upper tier local authority,2020-03-06,4.0,19
Derbyshire,E10000007,Upper tier local authority,2020-03-06,1.0,7
Derby,E06000015,Upper tier local authority,2020-03-06,1.0,1
Darlington,E06000005,Upper tier local authority,2020-03-06,1.0,1
Coventry,E08000026,Upper tier local authority,2020-03-06,1.0,2
Cornwall and Isles of Scilly,E06000052,Upper tier local authority,2020-03-06,2.0,5
Camden,E09000007,Upper tier local authority,2020-03-06,1.0,3
Buckinghamshire,E10000002,Upper tier local authority,2020-03-06,1.0,3
"Bristol, City of",E06000023,Upper tier local authority,2020-03-06,1.0,2
"Bournemouth, Christchurch and Poole",E06000058,Upper tier local authority,2020-03-06,1.0,3
Barnet,E09000003,Upper tier local authority,2020-03-06,1.0,9
Yorkshire and The Humber,E12000003,Region,2020-03-06,2.0,20
West Midlands,E12000005,Region,2020-03-06,2.0,20
South West,E12000009,Region,2020-03-06,11.0,44
South East,E12000008,Region,2020-03-06,16.0,51
North West,E12000002,Region,2020-03-06,2.0,36
North East,E12000001,Region,2020-03-06,1.0,5
London,E12000007,Region,2020-03-06,23.0,97
East of England,E12000006,Region,2020-03-06,5.0,25
East Midlands,E12000004,Region,2020-03-06,7.0,27
England,E92000001,Nation,2020-03-06,73.0,342
Wolverhampton,E08000031,Upper tier local authority,2020-03-05,1.0,1
Wokingham,E06000041,Upper tier local authority,2020-03-05,1.0,3
Wigan,E08000010,Upper tier local authority,2020-03-05,1.0,4
Westminster,E09000033,Upper tier local authority,2020-03-05,1.0,4
Warwickshire,E10000031,Upper tier local authority,2020-03-05,2.0,7
Waltham Forest,E09000031,Upper tier local authority,2020-03-05,1.0,1
Tower Hamlets,E09000030,Upper tier local authority,2020-03-05,1.0,3
Stockport,E08000007,Upper tier local authority,2020-03-05,1.0,2
Staffordshire,E10000028,Upper tier local authority,2020-03-05,1.0,4
Southwark,E09000028,Upper tier local authority,2020-03-05,1.0,6
Sheffield,E08000019,Upper tier local authority,2020-03-05,2.0,6
Oldham,E08000004,Upper tier local authority,2020-03-05,1.0,2
Nottingham,E06000018,Upper tier local authority,2020-03-05,1.0,2
Northamptonshire,E10000021,Upper tier local authority,2020-03-05,1.0,3
North Tyneside,E08000022,Upper tier local authority,2020-03-05,1.0,1
Newcastle upon Tyne,E08000021,Upper tier local authority,2020-03-05,1.0,3
Manchester,E08000003,Upper tier local authority,2020-03-05,2.0,4
Leicestershire,E10000018,Upper tier local authority,2020-03-05,1.0,3
Lancashire,E10000017,Upper tier local authority,2020-03-05,2.0,4
Kent,E10000016,Upper tier local authority,2020-03-05,2.0,5
Kensington and Chelsea,E09000020,Upper tier local authority,2020-03-05,6.0,16
Hillingdon,E09000017,Upper tier local authority,2020-03-05,2.0,4
Hampshire,E10000014,Upper tier local authority,2020-03-05,1.0,3
Ealing,E09000009,Upper tier local authority,2020-03-05,1.0,6
Devon,E10000008,Upper tier local authority,2020-03-05,1.0,15
Cumbria,E10000006,Upper tier local authority,2020-03-05,2.0,4
Coventry,E08000026,Upper tier local authority,2020-03-05,1.0,1
Cornwall and Isles of Scilly,E06000052,Upper tier local authority,2020-03-05,1.0,3
Cambridgeshire,E10000003,Upper tier local authority,2020-03-05,1.0,2
"Bournemouth, Christchurch and Poole",E06000058,Upper tier local authority,2020-03-05,2.0,2
Bolton,E08000001,Upper tier local authority,2020-03-05,1.0,2
Birmingham,E08000025,Upper tier local authority,2020-03-05,1.0,3
Barnet,E09000003,Upper tier local authority,2020-03-05,1.0,8
Yorkshire and The Humber,E12000003,Region,2020-03-05,2.0,18
West Midlands,E12000005,Region,2020-03-05,6.0,18
South West,E12000009,Region,2020-03-05,4.0,33
South East,E12000008,Region,2020-03-05,4.0,35
North West,E12000002,Region,2020-03-05,10.0,34
North East,E12000001,Region,2020-03-05,2.0,4
London,E12000007,Region,2020-03-05,14.0,74
East of England,E12000006,Region,2020-03-05,1.0,20
East Midlands,E12000004,Region,2020-03-05,3.0,20
England,E92000001,Nation,2020-03-05,47.0,269
Wiltshire,E06000054,Upper tier local authority,2020-03-04,1.0,4
Westminster,E09000033,Upper tier local authority,2020-03-04,1.0,3
Warwickshire,E10000031,Upper tier local authority,2020-03-04,2.0,5
Trafford,E08000009,Upper tier local authority,2020-03-04,1.0,4
Tower Hamlets,E09000030,Upper tier local authority,2020-03-04,2.0,2
Sutton,E09000029,Upper tier local authority,2020-03-04,1.0,1
Staffordshire,E10000028,Upper tier local authority,2020-03-04,1.0,3
Southwark,E09000028,Upper tier local authority,2020-03-04,1.0,5
Southend-on-Sea,E06000033,Upper tier local authority,2020-03-04,1.0,1
Southampton,E06000045,Upper tier local authority,2020-03-04,1.0,1
Sheffield,E08000019,Upper tier local authority,2020-03-04,1.0,4
Newcastle upon Tyne,E08000021,Upper tier local authority,2020-03-04,1.0,2
Medway,E06000035,Upper tier local authority,2020-03-04,2.0,3
Manchester,E08000003,Upper tier local authority,2020-03-04,1.0,2
Luton,E06000032,Upper tier local authority,2020-03-04,2.0,2
Lewisham,E09000023,Upper tier local authority,2020-03-04,1.0,2
Leeds,E08000035,Upper tier local authority,2020-03-04,1.0,3
Lambeth,E09000022,Upper tier local authority,2020-03-04,1.0,2
Kensington and Chelsea,E09000020,Upper tier local authority,2020-03-04,4.0,10
Isle of Wight,E06000046,Upper tier local authority,2020-03-04,1.0,1
Hillingdon,E09000017,Upper tier local authority,2020-03-04,1.0,2
Hertfordshire,E10000015,Upper tier local authority,2020-03-04,2.0,11
Hampshire,E10000014,Upper tier local authority,2020-03-04,1.0,2
Hammersmith and Fulham,E09000013,Upper tier local authority,2020-03-04,1.0,1
Gloucestershire,E10000013,Upper tier local authority,2020-03-04,1.0,3
Essex,E10000012,Upper tier local authority,2020-03-04,2.0,4
Ealing,E09000009,Upper tier local authority,2020-03-04,1.0,5
Devon,E10000008,Upper tier local authority,2020-03-04,3.0,14
Derbyshire,E10000007,Upper tier local authority,2020-03-04,2.0,6
Cornwall and Isles of Scilly,E06000052,Upper tier local authority,2020-03-04,1.0,2
Buckinghamshire,E10000002,Upper tier local authority,2020-03-04,1.0,2
Brighton and Hove,E06000043,Upper tier local authority,2020-03-04,1.0,3
Barnet,E09000003,Upper tier local authority,2020-03-04,4.0,7
Yorkshire and The Humber,E12000003,Region,2020-03-04,2.0,16
West Midlands,E12000005,Region,2020-03-04,3.0,12
South West,E12000009,Region,2020-03-04,6.0,29
South East,E12000008,Region,2020-03-04,7.0,31
North West,E12000002,Region,2020-03-04,2.0,24
North East,E12000001,Region,2020-03-04,1.0,2
London,E12000007,Region,2020-03-04,18.0,60
East of England,E12000006,Region,2020-03-04,7.0,19
East Midlands,E12000004,Region,2020-03-04,2.0,17
England,E92000001,Nation,2020-03-04,49.0,222
Wokingham,E06000041,Upper tier local authority,2020-03-03,1.0,2
Wiltshire,E06000054,Upper tier local authority,2020-03-03,2.0,3
Wigan,E08000010,Upper tier local authority,2020-03-03,2.0,3
Westminster,E09000033,Upper tier local authority,2020-03-03,1.0,2
Wandsworth,E09000032,Upper tier local authority,2020-03-03,1.0,3
Swindon,E06000030,Upper tier local authority,2020-03-03,1.0,1
Surrey,E10000030,Upper tier local authority,2020-03-03,2.0,4
Staffordshire,E10000028,Upper tier local authority,2020-03-03,1.0,2
Sheffield,E08000019,Upper tier local authority,2020-03-03,1.0,3
Oxfordshire,E10000025,Upper tier local authority,2020-03-03,3.0,4
Nottinghamshire,E10000024,Upper tier local authority,2020-03-03,3.0,4
Northamptonshire,E10000021,Upper tier local authority,2020-03-03,1.0,2
North Yorkshire,E10000023,Upper tier local authority,2020-03-03,1.0,1
Milton Keynes,E06000042,Upper tier local authority,2020-03-03,1.0,2
Manchester,E08000003,Upper tier local authority,2020-03-03,1.0,1
Liverpool,E08000012,Upper tier local authority,2020-03-03,2.0,3
Lincolnshire,E10000019,Upper tier local authority,2020-03-03,2.0,2
Lambeth,E09000022,Upper tier local authority,2020-03-03,1.0,1
Kent,E10000016,Upper tier local authority,2020-03-03,1.0,3
Hounslow,E09000018,Upper tier local authority,2020-03-03,1.0,4
Hertfordshire,E10000015,Upper tier local authority,2020-03-03,5.0,9
Harrow,E09000015,Upper tier local authority,2020-03-03,1.0,1
Essex,E10000012,Upper tier local authority,2020-03-03,1.0,2
Ealing,E09000009,Upper tier local authority,2020-03-03,1.0,4
Devon,E10000008,Upper tier local authority,2020-03-03,6.0,11
Derbyshire,E10000007,Upper tier local authority,2020-03-03,1.0,4
Cumbria,E10000006,Upper tier local authority,2020-03-03,2.0,2
Cambridgeshire,E10000003,Upper tier local authority,2020-03-03,1.0,1
"Bristol, City of",E06000023,Upper tier local authority,2020-03-03,1.0,1
Bracknell Forest,E06000036,Upper tier local authority,2020-03-03,1.0,1
Barnsley,E08000016,Upper tier local authority,2020-03-03,1.0,3
Yorkshire and The Humber,E12000003,Region,2020-03-03,3.0,14
West Midlands,E12000005,Region,2020-03-03,1.0,9
South West,E12000009,Region,2020-03-03,10.0,23
South East,E12000008,Region,2020-03-03,9.0,24
North West,E12000002,Region,2020-03-03,7.0,22
London,E12000007,Region,2020-03-03,6.0,42
East of England,E12000006,Region,2020-03-03,7.0,12
East Midlands,E12000004,Region,2020-03-03,7.0,15
England,E92000001,Nation,2020-03-03,52.0,173
York,E06000014,Upper tier local authority,2020-03-02,1.0,2
Warwickshire,E10000031,Upper tier local authority,2020-03-02,2.0,3
Wandsworth,E09000032,Upper tier local authority,2020-03-02,1.0,2
Trafford,E08000009,Upper tier local authority,2020-03-02,3.0,3
Torbay,E06000027,Upper tier local authority,2020-03-02,4.0,4
Staffordshire,E10000028,Upper tier local authority,2020-03-02,1.0,1
Southwark,E09000028,Upper tier local authority,2020-03-02,1.0,4
Rotherham,E08000018,Upper tier local authority,2020-03-02,1.0,1
Redbridge,E09000026,Upper tier local authority,2020-03-02,1.0,2
Oxfordshire,E10000025,Upper tier local authority,2020-03-02,1.0,1
Oldham,E08000004,Upper tier local authority,2020-03-02,1.0,1
Newcastle upon Tyne,E08000021,Upper tier local authority,2020-03-02,1.0,1
Liverpool,E08000012,Upper tier local authority,2020-03-02,1.0,1
Kensington and Chelsea,E09000020,Upper tier local authority,2020-03-02,4.0,6
Hounslow,E09000018,Upper tier local authority,2020-03-02,1.0,3
Hillingdon,E09000017,Upper tier local authority,2020-03-02,1.0,1
Ealing,E09000009,Upper tier local authority,2020-03-02,1.0,3
Devon,E10000008,Upper tier local authority,2020-03-02,3.0,5
Derbyshire,E10000007,Upper tier local authority,2020-03-02,2.0,3
Cornwall and Isles of Scilly,E06000052,Upper tier local authority,2020-03-02,1.0,1
Cheshire West and Chester,E06000050,Upper tier local authority,2020-03-02,1.0,1
Camden,E09000007,Upper tier local authority,2020-03-02,2.0,2
Birmingham,E08000025,Upper tier local authority,2020-03-02,1.0,2
Barnsley,E08000016,Upper tier local authority,2020-03-02,1.0,2
Yorkshire and The Humber,E12000003,Region,2020-03-02,3.0,11
